height,weight,highestEducation,wages,drinkingOrSmoke,Appearance,dressStyle,lovers,sports,tatoo,houses,hookUp,judgement
182.1,66.3,4,2,2,6,1,2,1,7,1,0,1
181.1,63.7,2,2,3,5,2,1,0,0,0,1,0
171.6,64.1,2,2,0,5,2,2,1,3,0,0,0
179.1,68.2,1,5,3,5,1,2,2,9,0,0,2
175.2,60.6,3,3,1,5,2,2,2,0,0,0,0
176.8,66.0,2,2,1,6,1,0,1,4,0,1,1
174.8,66.1,2,2,3,4,2,2,1,0,0,0,0
172.1,59.6,4,4,1,5,3,1,2,0,0,0,1
174.4,70.8,2,2,1,6,2,1,0,0,3,0,2
179.1,73.9,2,2,1,7,1,1,3,1,1,1,2
174.5,61.1,2,2,3,5,3,0,3,0,0,1,0
169.7,67.4,2,2,1,4,2,0,1,0,1,0,0
179.4,66.2,3,0,2,5,1,1,2,0,0,1,1
177.3,64.1,1,2,1,6,2,1,2,0,1,1,1
176.3,67.4,2,5,1,4,3,0,3,0,0,0,2
182.6,62.0,2,0,1,7,3,0,0,0,2,0,2
164.6,58.9,2,2,1,4,1,1,2,4,0,0,0
174.9,62.1,3,2,0,4,3,2,3,0,0,0,0
176.3,65.3,1,5,1,5,2,1,1,0,0,0,2
170.0,63.1,1,2,0,7,2,2,0,0,0,0,2
170.3,68.0,2,2,0,7,2,0,1,6,1,2,2
163.9,60.6,3,0,1,6,2,0,0,0,1,0,1
171.5,61.1,2,1,3,5,2,1,1,0,1,1,0
168.5,62.4,1,4,0,5,1,0,0,6,0,0,1
166.3,70.7,1,2,1,5,2,1,0,0,0,0,0
172.7,65.6,3,3,1,7,3,1,0,0,1,1,2
179.6,68.1,2,3,0,7,2,1,0,0,2,0,2
173.0,60.4,1,5,1,4,2,1,0,0,2,1,2
167.9,72.8,1,2,1,5,3,1,1,7,1,1,0
170.5,62.7,4,1,3,6,2,1,2,7,1,0,1
171.6,63.3,1,5,0,5,2,1,0,7,1,0,2
185.4,62.0,3,2,0,4,2,0,0,0,1,0,0
172.5,62.6,3,4,1,6,1,1,2,0,0,0,1
171.3,54.5,2,1,1,6,1,1,3,0,0,2,1
174.3,58.5,2,0,3,5,3,1,1,9,1,0,0
165.6,73.2,2,2,3,4,1,0,1,0,2,0,1
178.0,64.8,1,0,1,6,3,0,1,5,0,0,1
171.6,67.7,1,2,3,3,2,1,0,8,0,0,0
178.6,66.3,1,1,1,4,3,1,0,0,0,1,0
176.7,62.4,1,2,1,5,3,2,1,0,1,0,0
178.4,67.6,3,0,2,5,2,1,1,9,1,0,0
170.4,66.1,2,1,3,3,2,3,2,0,1,0,0
176.3,68.4,3,1,3,5,1,2,2,2,1,0,0
174.0,57.8,3,0,0,5,2,0,3,0,3,1,2
183.7,65.1,2,4,1,4,3,1,0,8,0,0,1
175.2,64.6,1,2,3,7,3,1,1,0,2,0,2
176.9,65.1,2,2,1,5,3,1,0,0,2,0,1
171.6,70.1,2,0,2,6,2,0,2,0,0,0,1
165.5,70.8,4,1,1,6,3,1,0,9,0,0,1
173.4,70.9,2,1,3,6,3,0,1,0,3,0,2
174.4,67.8,2,0,3,5,1,0,0,2,1,0,0
167.8,68.0,4,3,1,6,1,2,2,0,1,0,1
174.3,74.0,1,2,3,6,2,1,1,0,0,0,1
185.3,70.3,3,2,3,5,1,1,1,0,1,1,0
176.5,49.7,2,2,1,6,3,1,1,0,1,0,1
181.3,63.4,2,0,1,4,3,0,1,0,0,1,0
173.0,65.6,1,2,0,6,1,1,3,6,1,0,1
170.3,62.5,2,1,2,4,2,2,1,0,2,0,1
173.2,68.5,1,0,1,5,1,1,0,0,3,1,2
171.3,69.9,4,2,1,6,3,1,1,0,0,0,1
177.7,63.9,2,1,3,4,2,2,2,0,0,0,0
175.3,61.0,2,2,1,5,1,1,1,0,0,0,0
172.4,61.6,2,2,2,5,1,0,1,4,1,0,0
170.8,57.8,0,1,3,5,2,1,2,1,0,1,0
167.7,56.4,2,3,0,4,2,1,0,1,1,1,0
171.7,67.7,2,2,1,6,1,0,1,0,2,1,1
168.2,54.4,3,2,1,4,1,2,0,0,1,0,0
171.2,60.8,2,2,2,6,2,0,0,0,0,0,1
172.7,69.6,2,2,1,6,3,1,1,9,2,0,1
169.8,61.4,3,0,1,4,2,1,0,1,1,0,0
181.8,64.4,0,3,2,4,3,1,1,2,3,1,2
175.0,64.2,0,3,3,5,3,0,2,0,0,0,0
177.6,72.6,1,3,1,5,3,1,0,0,0,0,0
180.4,65.7,2,2,1,6,2,0,1,0,0,0,1
178.6,58.8,1,3,0,5,2,2,3,0,1,1,1
174.8,69.8,2,0,1,5,3,1,1,0,0,0,0
177.4,57.8,4,1,2,5,2,1,2,0,1,0,0
169.5,66.8,2,2,1,4,3,1,3,8,1,1,0
171.3,66.4,3,2,1,7,1,2,1,7,1,0,2
176.6,67.8,1,2,1,4,1,0,0,0,2,1,1
172.1,65.4,2,0,2,6,2,0,0,0,1,0,1
181.5,70.9,2,2,0,4,3,0,3,10,2,1,2
171.5,69.4,1,2,0,6,1,2,0,0,2,0,1
174.0,65.6,1,0,1,7,2,0,1,0,2,0,2
178.0,65.6,2,2,2,6,2,1,1,5,0,1,1
170.3,62.1,1,2,0,4,3,1,2,5,0,0,0
178.9,62.1,3,2,3,6,2,0,2,0,2,0,1
183.3,67.1,1,3,3,6,1,2,0,0,3,0,2
182.0,58.2,2,4,0,4,3,0,1,4,0,1,1
178.8,64.4,3,0,0,4,1,1,0,0,2,1,1
162.4,60.8,2,4,1,5,3,0,3,5,1,0,1
170.0,69.2,1,2,1,6,3,0,1,0,1,2,1
165.2,68.9,4,3,3,7,2,1,1,4,3,1,2
179.4,58.0,1,3,1,6,3,1,0,2,0,0,1
178.5,61.5,1,2,1,5,1,0,1,0,0,0,0
162.8,63.5,2,5,1,6,2,2,0,0,1,2,2
183.2,61.5,1,0,1,6,1,1,2,5,1,1,1
176.0,59.3,2,2,1,5,1,1,1,2,0,0,0
174.6,60.3,2,2,2,5,2,1,1,3,0,0,0
171.1,63.2,3,2,1,4,2,0,3,1,1,0,0
168.7,62.5,2,2,1,3,2,0,3,9,1,1,0
174.9,62.3,2,3,1,5,2,0,1,0,0,0,0
178.0,65.0,2,3,1,5,2,3,1,0,1,0,0
176.5,70.7,4,2,0,6,3,2,2,0,0,0,1
173.2,57.3,1,4,1,4,1,0,1,0,2,2,1
179.6,68.2,2,2,2,3,3,1,3,0,0,0,0
169.6,67.9,4,2,0,4,2,1,2,8,1,0,0
169.0,57.9,3,2,1,5,2,0,0,5,2,1,1
168.8,67.4,2,2,1,6,2,1,1,5,1,1,1
176.5,63.3,2,2,1,5,1,1,2,1,0,0,0
177.7,69.3,0,3,0,5,2,0,1,0,0,0,0
166.6,70.9,2,2,0,6,1,0,1,0,1,0,1
180.9,59.0,1,0,1,5,3,1,2,0,1,0,0
166.7,60.8,0,2,1,5,1,0,1,0,1,0,0
178.4,62.5,2,4,1,4,2,2,3,2,2,1,1
176.7,65.4,4,0,3,3,3,3,2,0,0,0,0
176.9,53.7,1,4,0,5,1,2,1,0,1,0,1
174.4,64.6,3,4,1,5,2,1,1,6,1,1,1
176.5,68.9,4,2,1,5,3,2,2,0,1,0,0
187.3,55.1,1,2,1,4,2,2,1,0,2,0,1
170.5,68.4,2,5,2,5,3,1,1,0,1,0,2
168.5,71.2,2,2,0,6,1,1,1,0,1,0,1
174.5,63.5,0,1,3,6,3,1,1,0,1,1,1
180.4,51.6,1,2,0,5,3,1,1,0,0,0,0
172.7,55.1,3,4,3,5,1,1,2,0,1,1,1
170.1,65.4,1,2,2,6,1,1,0,0,0,0,1
176.8,69.1,1,2,3,5,3,1,2,10,2,1,1
183.5,63.1,2,5,1,6,3,1,3,2,1,0,2
171.8,64.3,3,2,0,6,2,3,1,0,3,0,2
170.4,60.8,0,4,1,5,2,1,1,10,0,2,1
180.2,59.6,1,2,0,5,2,0,0,3,0,0,0
174.4,67.1,1,2,3,2,2,1,2,0,2,0,1
163.2,58.3,2,2,1,6,3,3,0,0,0,0,1
172.7,60.3,2,4,1,5,3,1,0,0,1,0,1
171.8,66.2,2,1,1,4,1,1,0,9,2,1,1
175.3,64.3,2,2,3,5,3,1,1,0,0,0,0
177.4,61.9,2,4,0,6,3,1,2,8,2,0,1
180.5,58.7,3,2,1,5,1,1,2,0,0,0,0
169.2,67.5,1,2,1,5,2,1,3,0,1,0,0
175.4,72.9,1,2,0,6,2,1,2,2,1,1,1
166.8,62.3,0,1,0,5,1,2,1,0,1,1,0
170.7,67.3,2,2,2,5,2,0,2,0,0,0,0
178.4,68.8,1,4,1,6,1,1,1,8,1,1,1
178.2,64.8,1,2,3,5,3,1,1,0,1,0,0
172.5,63.8,2,5,1,4,3,1,2,0,0,0,2
164.8,54.7,4,1,3,6,2,0,0,3,2,0,1
176.6,64.3,4,4,1,3,1,2,3,0,0,1,1
175.3,69.3,2,1,1,4,2,1,2,0,0,0,0
170.4,63.0,1,2,1,5,3,1,1,0,1,0,0
172.7,59.4,1,2,1,6,3,0,1,0,0,0,1
175.5,67.7,2,2,0,7,1,1,1,3,0,3,2
176.1,53.1,1,0,0,5,2,1,2,0,1,0,0
170.2,63.7,2,0,0,6,2,2,1,5,0,0,1
180.4,52.8,1,0,0,4,2,1,0,2,1,0,0
177.9,63.7,2,1,3,3,1,0,0,0,1,0,0
163.1,72.1,1,2,1,4,1,1,0,0,0,0,0
174.1,65.3,1,1,3,3,2,0,2,0,1,1,0
174.6,72.9,2,2,1,7,2,1,1,4,0,0,2
173.3,69.5,2,1,3,5,2,0,0,3,1,0,0
179.2,67.2,2,5,1,6,1,0,1,0,1,0,2
178.2,52.9,3,0,1,5,2,1,0,0,1,0,0
172.2,59.7,3,5,1,4,1,1,2,0,0,1,2
172.3,56.2,2,2,1,6,1,0,1,2,1,0,1
174.6,59.4,1,2,1,6,3,2,1,0,1,0,1
169.9,59.1,0,2,3,5,3,2,1,0,0,0,0
179.3,67.9,2,1,0,5,2,0,1,0,1,0,0
181.0,61.8,2,2,1,4,1,0,0,0,0,1,0
174.2,75.5,2,2,3,5,2,0,0,3,0,0,0
169.0,67.3,2,0,1,5,1,0,2,8,0,1,0
175.9,65.0,0,1,0,5,1,1,1,0,3,0,2
175.8,62.3,1,2,1,5,2,2,1,0,0,1,0
184.6,65.5,2,0,1,5,2,1,1,9,2,0,1
174.5,57.4,1,2,1,5,3,3,1,0,0,1,0
172.0,66.9,1,0,1,4,3,0,2,0,1,1,1
177.0,69.3,2,2,0,6,3,0,2,0,1,1,1
183.7,64.1,1,2,0,7,2,1,0,0,0,0,2
179.3,68.6,3,2,2,6,2,0,0,2,1,1,1
169.9,69.6,2,2,1,4,2,0,1,0,1,0,0
178.5,73.5,1,2,3,3,3,0,1,0,0,3,0
172.2,62.5,1,3,3,4,1,0,2,0,0,2,0
165.6,61.9,1,0,1,5,3,1,0,0,2,0,1
179.0,73.6,1,0,0,6,3,2,0,0,2,0,1
171.7,63.1,2,2,1,5,1,1,1,0,1,1,0
176.8,66.7,2,2,1,5,1,2,1,0,1,0,0
177.5,74.2,2,3,0,3,2,1,0,8,0,0,0
180.1,67.2,2,3,2,6,1,1,0,0,1,0,1
174.6,64.8,2,2,1,7,2,1,0,5,1,0,2
175.0,65.6,0,3,1,5,2,0,2,0,1,0,0
177.8,66.3,2,0,3,4,2,1,3,0,0,0,0
170.7,66.6,1,2,3,5,1,0,2,0,1,0,0
172.5,58.8,3,3,1,3,2,1,0,0,1,0,0
173.3,67.0,1,2,0,7,2,0,3,0,1,1,2
167.7,62.9,2,3,1,7,3,1,0,0,0,0,2
172.1,69.4,1,2,1,5,3,2,2,5,2,0,1
174.6,63.5,1,2,3,4,1,0,0,9,0,1,0
183.8,70.2,0,2,1,6,3,1,0,0,1,0,1
168.0,53.4,3,0,2,6,2,1,0,0,1,1,1
181.5,67.3,1,2,1,5,3,1,1,5,0,0,0
179.7,62.0,2,3,2,5,2,0,0,0,0,0,0
178.2,67.1,0,4,1,6,1,1,2,0,1,0,1
169.6,61.2,2,2,1,4,2,1,1,0,0,1,0
173.2,64.4,2,4,1,6,2,2,1,0,0,0,1
179.7,64.0,2,4,3,6,1,0,2,9,0,1,1
178.6,66.8,2,5,0,6,2,0,3,5,0,1,2
176.5,68.2,3,2,1,5,1,1,1,0,1,0,0
172.4,61.9,4,4,1,3,3,1,1,0,2,0,1
172.6,63.3,1,2,3,3,2,0,2,0,1,1,0
172.0,69.5,2,2,1,5,1,0,0,0,0,2,0
169.8,66.6,1,3,0,4,3,0,2,10,0,1,0
168.0,65.1,3,1,1,5,1,0,0,1,2,3,1
172.2,62.2,2,1,0,6,3,0,1,0,1,0,1
173.4,66.5,2,2,1,4,3,0,0,9,0,1,0
170.3,67.9,1,3,1,5,3,2,1,9,1,1,0
180.5,76.2,1,2,0,5,2,1,1,10,3,0,2
175.1,67.2,2,0,0,6,2,1,0,0,1,0,1
182.2,58.0,2,4,1,5,3,0,1,9,1,0,1
168.5,72.8,2,3,1,5,3,2,1,0,3,0,2
176.6,71.0,2,2,0,6,1,1,1,0,0,0,1
169.2,63.6,2,4,3,4,3,0,1,5,0,0,1
173.2,60.3,2,2,1,6,3,1,2,10,0,0,1
175.4,69.2,2,3,0,6,1,1,3,0,0,0,1
176.9,69.5,1,0,3,4,2,0,1,0,1,0,0
174.6,58.4,1,0,1,5,1,0,3,0,2,0,1
169.9,69.1,3,0,1,5,2,1,0,0,2,0,1
181.9,60.8,3,4,3,4,1,0,1,0,1,0,1
175.8,72.6,2,0,1,6,3,0,2,5,1,0,1
174.0,66.8,1,3,1,5,3,2,2,3,0,0,0
174.4,59.6,1,2,2,6,2,2,1,0,1,0,1
178.4,63.9,1,2,1,5,3,0,2,0,0,0,0
169.2,61.9,1,2,3,5,2,1,1,0,1,0,0
170.2,61.8,2,2,1,4,1,0,2,0,2,0,1
176.1,66.7,2,2,1,5,1,1,1,0,0,0,0
164.6,66.7,3,3,0,5,3,1,1,2,1,1,0
180.9,67.0,1,4,1,3,2,1,1,0,0,1,1
169.4,58.2,1,3,1,4,3,1,1,0,1,1,0
175.8,57.3,2,1,1,4,3,0,1,0,1,0,0
169.7,67.6,2,2,1,5,3,1,1,2,2,0,1
174.6,64.8,2,2,3,6,3,0,3,0,0,0,1
176.9,68.6,3,2,1,7,1,1,1,0,0,1,2
173.2,60.3,2,0,1,4,2,3,0,10,1,1,0
179.0,57.1,0,0,1,6,3,1,1,5,0,0,1
179.5,65.0,3,0,3,3,1,1,1,5,1,0,0
170.0,63.7,1,2,3,4,1,1,0,2,1,0,0
173.8,61.6,2,2,3,7,1,1,1,10,1,0,2
182.6,64.6,2,5,1,7,2,1,0,4,0,1,2
171.2,63.6,2,4,2,4,1,0,0,1,2,1,1
171.2,61.0,2,2,0,7,1,2,0,9,1,0,2
172.1,63.5,2,0,1,4,1,2,2,3,2,0,1
179.9,49.3,1,5,1,5,2,1,0,0,2,1,2
171.4,60.5,2,1,3,5,3,2,1,4,0,0,0
180.7,67.3,1,4,0,5,2,0,2,9,1,0,1
177.6,64.8,1,2,3,5,1,1,1,7,1,1,0
178.3,66.5,1,2,0,5,3,0,1,0,0,0,0
175.9,64.9,1,0,2,5,3,1,0,3,0,1,0
184.1,69.7,3,3,0,4,1,2,1,0,0,1,0
177.5,63.1,3,2,1,4,1,1,2,4,0,0,0
171.9,66.5,3,2,1,5,1,2,0,4,1,1,0
179.2,54.9,2,2,1,6,2,1,0,1,1,0,1
179.8,63.1,2,2,1,5,1,0,1,10,1,0,0
179.9,56.5,2,2,2,6,1,1,3,0,1,1,1
174.5,52.8,3,2,1,6,1,1,1,1,0,2,1
169.7,61.2,3,3,1,5,2,0,3,0,1,0,0
170.8,69.6,2,2,1,4,1,1,0,0,2,0,1
173.4,54.7,2,3,3,6,2,0,1,9,0,0,1
175.9,67.6,2,3,3,4,1,1,1,6,0,1,0
182.2,75.6,1,2,1,6,3,1,0,3,2,0,1
187.1,55.8,2,2,1,6,1,1,0,0,3,0,2
169.4,70.2,1,0,1,4,1,1,2,0,2,0,1
171.1,69.7,4,2,3,7,2,0,0,0,3,0,2
181.2,66.2,2,2,1,6,3,0,0,0,0,0,1
179.4,67.8,2,3,3,3,1,1,0,0,0,0,0
179.3,58.7,1,4,1,5,3,1,2,0,1,0,1
176.9,65.5,3,1,1,5,3,3,2,0,0,0,0
178.1,52.6,3,0,0,5,1,0,0,0,1,0,0
182.6,76.7,2,5,1,5,2,1,3,1,1,0,2
172.8,63.9,3,2,0,6,3,0,1,0,0,0,1
179.8,64.5,2,2,3,4,3,1,0,3,0,0,0
164.5,56.8,0,2,0,5,3,0,1,2,2,0,1
172.2,66.9,2,0,1,6,3,0,3,0,1,0,1
176.1,70.3,2,4,2,5,2,0,1,2,2,0,1
172.2,70.9,4,2,1,5,1,1,0,0,0,1,0
173.1,58.9,1,2,0,4,3,1,1,0,2,0,1
170.0,67.7,3,2,2,6,1,0,3,0,2,0,1
166.5,63.9,1,4,1,4,3,1,0,0,1,1,1
174.2,62.5,2,0,1,5,2,2,1,6,1,0,0
170.5,65.7,1,1,3,4,3,1,0,8,1,0,0
171.2,73.3,1,2,0,3,3,2,0,0,2,0,1
170.7,64.5,2,2,1,5,1,1,3,0,0,1,1
173.5,67.5,1,5,1,5,1,0,3,0,0,1,2
168.9,54.3,2,2,3,5,1,1,1,10,1,0,0
169.0,64.2,2,4,1,5,1,0,3,5,2,0,1
180.9,70.3,2,2,1,6,2,1,2,9,0,0,1
175.3,55.1,2,2,0,6,1,0,1,0,1,0,1
174.1,71.5,3,4,1,5,1,1,2,0,2,0,1
170.2,63.7,1,2,1,3,2,0,0,0,0,1,0
176.7,74.3,2,5,1,5,2,1,1,5,1,1,2
188.6,65.6,2,1,0,6,2,1,1,7,0,0,1
173.9,68.3,2,2,1,4,2,0,1,5,1,1,0
177.8,70.9,0,4,1,5,1,1,1,0,3,0,2
180.6,62.7,2,2,1,6,1,1,2,0,0,0,1
180.2,62.3,1,2,1,6,1,0,3,0,0,0,2
172.4,60.9,1,2,0,3,2,0,2,0,1,1,1
176.7,68.0,2,0,3,6,3,1,1,0,1,1,1
167.1,60.1,2,2,1,6,3,1,2,0,1,0,1
183.7,68.6,2,0,1,6,2,1,0,0,1,1,1
172.2,69.4,3,2,1,5,2,1,1,2,2,1,1
173.6,65.8,2,2,3,6,3,0,1,0,0,0,1
178.0,67.9,1,1,3,6,2,2,0,0,1,1,1
179.0,56.6,1,3,1,4,2,0,0,0,1,0,0
171.6,70.9,2,2,1,4,2,0,1,0,0,0,0
183.3,68.1,3,2,1,5,3,1,1,5,0,0,0
174.5,63.9,1,4,0,6,3,2,1,6,1,0,1
175.8,67.7,2,2,1,7,1,1,1,0,0,1,2
177.1,62.9,1,2,0,6,3,0,1,0,0,0,1
176.8,66.9,3,0,2,4,2,1,2,8,0,0,0
174.1,72.0,3,0,2,4,3,1,0,0,0,0,0
181.0,57.4,2,2,3,5,2,0,2,1,0,1,0
175.3,62.9,2,2,3,6,2,3,0,0,2,0,1
180.7,62.5,2,2,1,6,1,2,1,0,1,3,1
171.4,60.2,2,2,0,4,3,1,0,0,0,0,0
166.4,62.8,1,2,3,4,3,2,0,0,1,0,0
174.3,70.6,2,2,0,5,3,2,2,0,2,1,1
180.7,61.6,0,1,3,4,2,1,2,2,0,0,0
165.5,59.3,1,0,1,5,1,1,1,0,2,0,1
177.4,61.9,2,3,1,4,3,1,1,0,1,0,0
179.1,55.5,1,2,1,4,2,1,2,0,2,0,1
172.2,68.8,2,2,2,5,2,0,1,0,1,1,0
172.6,55.1,2,2,0,5,2,1,1,4,3,0,2
164.7,64.0,2,2,0,3,2,1,2,9,1,1,0
176.9,56.1,1,0,2,5,1,1,1,0,0,0,0
169.0,68.3,2,2,1,7,3,1,0,8,1,0,2
169.9,63.4,1,4,0,4,1,0,0,1,0,1,1
174.4,63.9,3,0,3,4,3,1,0,0,0,0,0
171.2,69.0,2,4,1,4,1,0,0,0,1,0,1
174.8,60.5,3,2,1,6,2,1,2,4,1,0,1
167.2,66.4,1,3,1,5,3,0,1,0,2,1,1
173.4,63.8,3,3,0,6,2,1,1,0,1,0,1
169.7,66.8,2,2,1,4,2,2,1,0,0,0,0
172.4,59.7,4,2,0,5,1,1,1,0,1,0,0
179.6,64.7,1,3,1,5,2,1,1,0,0,1,0
167.2,70.9,2,1,0,4,2,1,0,0,2,0,1
178.8,58.0,2,3,1,5,2,0,1,8,0,1,0
163.1,68.7,1,2,1,7,3,1,2,0,0,0,2
177.0,72.1,1,4,1,5,1,2,1,0,0,0,1
167.5,54.5,2,3,1,4,1,2,2,7,1,0,0
177.9,65.8,3,0,2,4,3,1,3,2,0,0,0
170.0,55.4,2,2,0,6,1,3,0,0,1,1,1
169.9,70.5,1,2,1,4,3,1,0,0,1,0,0
179.0,65.4,2,4,3,6,2,1,0,0,0,1,1
172.3,57.7,2,0,2,5,3,0,1,0,1,1,0
180.7,59.7,2,5,0,5,3,1,1,0,0,1,2
167.6,60.1,4,2,0,4,1,0,1,0,2,0,1
173.5,67.3,2,2,2,5,3,0,1,4,2,1,1
175.3,70.0,1,0,1,5,2,0,1,0,3,1,2
172.4,64.1,2,4,3,8,3,1,1,3,2,0,2
167.4,49.8,1,2,1,6,1,0,1,0,0,0,1
173.4,66.9,2,3,1,5,3,1,0,6,0,2,0
174.4,66.8,3,1,3,6,1,1,3,3,1,2,1
169.6,61.3,2,0,2,4,1,3,2,0,2,0,1
178.0,64.6,2,2,1,5,2,2,0,0,2,0,1
179.4,59.7,1,2,2,5,3,1,0,0,2,0,1
170.5,65.2,2,2,3,6,2,0,2,0,0,0,1
169.3,66.3,2,2,2,5,1,2,0,0,1,0,0
176.7,64.3,2,2,0,5,3,2,0,0,2,0,1
168.8,56.5,4,2,0,4,2,1,3,10,0,0,0
182.5,66.4,4,2,1,7,3,1,0,0,0,1,2
167.9,60.6,2,2,3,6,2,1,0,5,1,0,1
169.7,65.5,2,2,0,6,1,1,1,2,1,1,1
171.0,62.5,2,0,1,3,3,2,3,6,0,0,0
170.2,61.0,2,3,1,4,3,0,1,0,0,1,0
181.8,61.3,1,3,2,2,1,1,2,0,0,0,0
182.9,56.2,4,0,1,7,2,1,1,9,1,0,2
174.1,60.9,3,1,1,4,3,1,0,10,3,0,2
184.1,68.6,2,5,1,4,3,1,2,8,1,3,2
176.3,60.2,0,2,0,7,2,1,1,0,0,1,2
168.8,69.0,2,4,1,6,1,1,0,0,1,0,1
172.4,53.4,1,1,1,5,3,3,1,0,1,0,0
167.9,61.4,3,2,3,4,1,1,0,0,1,2,0
172.3,58.5,3,2,3,5,1,1,1,0,1,0,0
170.7,60.9,1,3,1,6,2,1,1,0,1,0,1
178.2,70.0,1,2,3,5,3,0,3,0,1,0,0
178.0,62.5,1,2,1,5,1,1,0,0,2,0,1
175.6,63.4,1,2,3,6,2,0,0,0,1,0,1
182.1,65.0,3,0,1,5,2,1,2,10,2,0,1
173.3,72.3,2,2,2,3,1,0,2,4,0,0,0
164.1,63.2,1,2,0,4,2,1,2,5,0,0,0
175.2,63.4,2,2,1,5,2,1,1,0,1,1,0
164.5,63.8,2,2,1,5,2,0,1,0,1,0,0
166.3,64.0,2,2,1,6,3,1,0,0,0,0,1
181.4,60.7,1,2,1,5,3,3,0,7,0,0,0
175.8,67.2,1,0,1,6,1,1,0,0,0,3,1
172.7,69.1,2,2,2,4,3,3,1,0,1,1,0
175.1,62.2,2,2,0,6,3,1,1,0,0,0,1
170.2,62.6,1,1,1,5,1,0,2,0,0,0,0
175.3,64.0,1,4,1,6,3,2,1,0,0,0,1
184.2,64.3,2,2,1,6,2,2,2,6,2,0,1
182.4,60.6,0,2,1,6,1,0,1,7,1,0,1
175.1,70.8,3,2,1,5,1,0,0,0,2,0,1
176.0,61.1,2,4,2,6,3,1,1,0,1,0,1
176.5,68.7,1,0,3,6,1,2,0,2,2,0,1
176.0,62.6,1,2,2,4,3,1,1,0,1,0,0
174.8,70.0,0,2,3,8,1,1,3,6,1,0,2
182.4,60.8,1,2,0,5,2,1,1,0,2,0,1
175.8,60.0,3,0,1,5,1,1,2,0,2,0,1
175.6,61.3,2,2,3,5,3,1,0,0,1,0,0
174.3,63.2,3,2,2,4,1,1,1,0,0,1,0
179.0,54.8,1,2,1,4,3,1,1,0,3,0,2
181.0,62.5,1,4,3,5,3,0,2,0,1,2,1
179.1,64.7,2,2,0,5,1,1,1,10,1,0,0
182.7,71.3,2,0,0,5,1,2,1,0,1,0,0
174.7,61.6,1,3,1,6,2,2,0,0,1,0,1
166.8,62.4,1,0,2,5,3,3,1,0,0,0,0
166.9,60.0,1,2,0,5,2,0,1,0,2,0,1
171.4,62.6,2,3,1,5,2,0,0,0,0,0,0
181.4,56.5,2,2,1,4,2,0,1,4,0,0,0
168.5,66.3,2,0,1,7,3,1,0,0,0,0,2
178.8,61.1,3,2,1,5,2,1,1,0,1,0,0
165.4,61.7,4,5,1,5,1,3,1,0,2,2,2
166.6,67.1,3,2,1,6,2,1,1,0,0,1,1
175.4,62.1,2,2,1,5,3,0,1,0,1,0,0
170.2,67.4,2,1,0,4,3,2,1,0,0,0,0
175.0,62.2,4,2,3,5,2,0,2,6,1,0,0
169.0,70.5,2,1,0,4,3,0,0,0,0,0,0
168.0,61.9,0,2,1,5,3,2,1,9,0,1,0
179.7,60.4,1,5,2,4,2,0,2,10,0,0,2
174.0,70.9,4,2,2,4,2,1,0,0,1,0,0
175.4,64.1,2,3,0,4,3,2,0,0,0,1,0
184.8,60.3,2,2,3,3,2,2,0,3,1,0,0
171.8,69.3,2,2,0,5,3,0,1,0,2,0,1
170.6,64.2,0,4,3,5,3,0,2,0,2,1,1
181.1,65.1,2,4,3,4,2,3,0,6,1,1,1
175.7,55.7,1,2,2,3,1,1,0,0,0,0,0
166.4,67.4,3,2,3,6,1,2,0,0,1,2,1
168.9,63.3,2,2,0,5,1,1,2,1,2,0,1
172.7,62.4,3,3,1,6,2,1,2,2,2,0,1
172.0,64.6,2,2,1,7,2,1,2,4,1,1,2
175.7,65.5,2,2,3,6,2,3,1,1,3,1,2
168.8,56.5,3,2,1,5,1,0,1,0,0,0,0
174.3,70.6,2,0,0,5,1,1,0,7,1,1,0
177.5,58.4,2,1,2,6,1,2,0,3,1,0,1
170.6,69.2,1,0,1,6,3,2,2,2,0,0,1
174.8,71.4,3,1,3,3,1,0,0,0,0,0,0
170.1,72.6,1,0,1,5,3,1,0,0,3,0,2
178.4,61.5,2,4,1,5,1,1,2,0,0,0,1
169.9,62.7,2,2,1,6,3,2,1,0,2,0,1
180.8,63.6,2,2,1,4,2,0,3,0,0,0,2
176.4,59.6,3,1,0,4,2,1,0,8,0,0,0
162.4,58.1,1,3,2,6,1,2,3,0,2,1,1
161.4,57.3,2,0,1,6,1,0,1,0,0,0,1
167.6,64.9,4,1,1,6,2,1,1,7,0,0,1
182.7,60.4,2,2,3,5,3,0,0,0,3,0,2
174.3,65.3,1,4,1,6,2,0,1,5,0,0,1
174.9,67.7,2,0,1,3,3,1,0,0,0,0,0
169.6,67.5,2,4,3,5,3,1,3,0,0,0,1
178.7,56.9,1,0,3,5,2,1,0,0,1,0,0
173.8,62.6,1,2,3,5,3,1,3,10,1,0,0
175.6,54.8,3,2,3,4,2,0,1,0,1,0,0
166.0,61.9,2,1,3,5,3,0,1,0,0,1,0
167.7,66.4,2,2,1,4,1,2,3,0,0,0,0
170.1,56.4,3,2,1,5,2,0,2,6,2,0,1
177.7,59.9,2,4,1,5,3,1,2,0,0,0,1
168.2,66.9,3,2,0,4,1,1,1,0,1,0,0
176.2,63.1,3,2,1,6,3,0,1,10,1,0,1
172.6,68.3,2,2,0,7,3,1,2,0,0,0,2
